true_A (Shape),true_w (Loss Aversion),true_a (Learning Rate),true_c (Consistency),contraction_A (Shape),post_std_A (Shape),ess_A (Shape),contraction_w (Loss Aversion),post_std_w (Loss Aversion),ess_w (Loss Aversion),contraction_a (Learning Rate),post_std_a (Learning Rate),ess_a (Learning Rate),contraction_c (Consistency),post_std_c (Consistency),ess_c (Consistency),post_corr_A (Shape)_w (Loss Aversion),post_corr_A (Shape)_a (Learning Rate),post_corr_A (Shape)_c (Consistency),post_corr_w (Loss Aversion)_a (Learning Rate),post_corr_w (Loss Aversion)_c (Consistency),post_corr_a (Learning Rate)_c (Consistency),max_post_corr,mean_contraction,min_ess
0.7691518881401747,4.108059354162211,0.6628515854492738,0.3438148487222853,0.5702676942548957,0.18734563264653753,279.8686371362283,0.4976881481557085,1.020931573862325,282.08497717729813,0.7277770435744207,0.1491100599089786,304.0568194215834,0.13248578041132508,1.34167776866566,266.3516961485625,-0.15864784889784742,-0.4364236849452453,-0.16486749544084725,-0.15344040957997507,-0.026310460428427725,0.0311598847758258,0.4364236849452453,0.4820546665990875,266.3516961485625
0.5104064208674447,1.0422094449878074,0.5140640012207152,0.11170130653897922,0.6897550337377885,0.15918309464093894,257.2647984545766,0.46433006274250177,1.0542862911588355,295.7127003851458,0.7918660394866965,0.1303815217924843,327.45387438013574,0.9238743240523435,0.3974435959630249,233.26200379306982,-0.0540967592633204,-0.5035029919999066,-0.668625972236305,-0.009595371859325613,-0.46850201373118594,0.28036197081025993,0.668625972236305,0.7174563650048326,233.26200379306982
0.16745855209252367,2.8358140606688598,0.24629496004391344,1.0739848321867185,0.9683207718167671,0.05086650137237226,290.4579424307888,0.6488542584574764,0.8535984652723139,249.15538524528964,0.8219789649036616,0.12058137518494902,248.44774252294428,0.8025320711499576,0.6401153004966463,245.66437604907324,0.11470145179415438,-0.4770193700529116,-0.47793251552865557,-0.3598535980490528,-0.7529890525177009,0.230678650641634,0.7529890525177009,0.8104215165819657,245.66437604907324
0.5509180551555214,4.97473413641213,0.4937160097185362,0.8579326227394248,0.40654142929213033,0.22016068850402257,283.2217106560691,0.36184312906813887,1.150730561494539,213.6925933860286,0.5318777657478659,0.19553486513290422,267.65620196250734,0.17406255029090412,1.3091321900245427,254.09865786909003,-0.08590684566416978,-0.7745856481566353,-0.22456230093349033,-0.3920931194171156,-0.022242692175705524,0.1406233043769254,0.7745856481566353,0.3685812185997598,213.6925933860286
0.555180761266668,1.9614170126790769,0.627849936634334,3.3663246982046138,0.4230282727551914,0.2170810121192541,274.9188740107924,0.5242366678143476,0.9935858689512768,300.379249628621,0.569038226937123,0.18761343985682494,283.1320378803329,0.17444826749289355,1.3088264684632631,280.183981849362,0.00848878628257132,-0.9344550771020333,-0.2337718359676752,-0.2188324634653373,-0.04416712946304883,0.20563228463938457,0.9344550771020333,0.4226878587498889,274.9188740107924
0.1140820825247022,1.4509246851978477,0.6146171307450355,4.481160848128136,0.9798554337973151,0.04056238953272215,445.59915926901766,0.9719888775425545,0.24108776933975706,387.78523571540757,0.9252273257725339,0.07814766898333113,433.5820695477237,0.825239142721647,0.6021878736682265,417.1334558179704,-0.17906015843021683,-0.6567712893310873,-0.3209477849609208,-0.1576510198267661,-0.29549315558098344,0.1620093321754224,0.6567712893310873,0.9255776949585126,387.78523571540757
0.8085969861925505,0.7100058613395577,0.08685704260632393,4.004214399473357,0.48977580372886986,0.20413858339482163,303.32983917453805,0.9482847602705112,0.32758136912684815,285.3544789265606,0.10230840659346374,0.2707747419747249,275.8970246555676,0.25375590311257934,1.2443724200343744,272.5578975543685,0.1702032905764143,-0.093770836173496,-0.21099574066966173,-0.4161157524017526,0.12269099135702614,-0.039924561174991394,0.4161157524017526,0.448531218426356,272.5578975543685
0.2619069605530243,0.6988875284781869,0.18795389103527607,2.1816794587501853,0.8136742132156718,0.12336190107002246,366.3587351840619,0.9978933690795435,0.06611563139836749,458.30053477766796,0.976496857441874,0.04381345875909528,370.8726344921359,0.7379445123567874,0.7374058045983884,377.4178270254578,0.23250249996334113,-0.750401327875531,-0.9139400960248847,-0.48595629179155786,-0.33862587571410596,0.7032263783226349,0.9139400960248847,0.8815022380234692,366.3587351840619
0.6655903660507385,4.517870365915128,0.4972831723463638,3.5942525639257696,0.5268133898360895,0.19658971586819435,321.47005779778175,0.5635519261594748,0.9516477238381712,282.7170607099148,0.7329184692891145,0.14769524034582687,352.1682343760286,0.13301078059594762,1.341271730550365,240.83915039851348,-0.15801442296240373,-0.9049285859826364,-0.16445557003471284,-0.17563625656656384,-0.13897307836770934,0.17516439676090345,0.9049285859826364,0.48907364147015653,240.83915039851348
0.7261232959507589,0.9329241407725908,0.4177411981918062,2.957754427056454,0.7587626217222786,0.14036759907768206,302.84367521859207,0.9757166447330979,0.22447308199451388,294.59833470822275,0.36819620611606696,0.22716200136790093,254.29934637681694,0.23228454354313188,1.2621473645247632,296.8535605533581,-0.018243695918983782,-0.2860716556185346,-0.17104045526909303,-0.7767431037394148,0.13351628515849995,-0.01417997626582087,0.7767431037394148,0.5837400040286438,254.29934637681694
0.3221729221446026,0.11854925689622858,0.14024860797918226,0.4008680512966056,0.7860940531024174,0.1321770336059183,266.9109275004247,0.5509558197613802,0.9652825576120039,278.4775242343301,0.46448662121516837,0.20913645118020704,289.51617621992347,0.8638321917776303,0.5315537007614117,259.89568011807967,-0.0837672327584221,-0.12335474467750418,-0.48828850235865184,-0.2909539461016087,-0.40888551653927774,0.09987116243758244,0.48828850235865184,0.6663421714641491,259.89568011807967
0.8262096106085433,4.0965466238152795,0.8740486424290952,2.134897220507115,0.5537169708086309,0.19091926673126805,271.2228770980108,0.45020647637789224,1.0680946321036215,273.5368991594437,0.7352549208591241,0.1470477961032774,293.77897441710314,0.10689887425478706,1.361320049962792,246.47728390119653,-0.1770990349093645,-0.37649819378420946,-0.22205310619680182,-0.16824472456524203,-0.03959815056064854,0.09915678079084979,0.37649819378420946,0.46151931057510864,246.47728390119653
0.8598034093875674,0.3889212956141405,0.6795007884841503,0.779402281199877,0.6741179268582553,0.16314539013975235,235.3176259363151,0.9541268340164188,0.30852423193699724,264.9244881056519,0.10617809719762694,0.27019049559779823,260.10057779043353,0.25998847100508604,1.2391650775531033,285.0179568362649,-0.042242530965491874,-0.21501983007930234,-0.13939980458511977,-0.6984430396917914,0.16819984923636064,-0.0904240786657105,0.6984430396917914,0.49860283226934676,235.3176259363151
0.9437432945106478,0.8370484838899619,0.5363850815429891,1.375140084527822,0.7003005785169079,0.1564543072262044,282.4080786094007,0.959356739892256,0.2904050678232096,330.5390471519467,0.33290490607864975,0.2334202043440676,265.3717592618,0.13005254124110122,1.3435580473082924,279.51081187768256,-0.08654576887562661,-0.25343047044144446,-0.17281264145832395,-0.7908797002595706,0.02662971515520139,0.03461403810004687,0.7908797002595706,0.5306536914322287,265.3717592618
0.42798793608967656,4.23982641965532,0.2951552968094257,0.671373887415852,0.8791117925903617,0.0993657100824133,373.05159117179767,0.8159151757715056,0.6180433191244186,403.2851111822363,0.8775717526834684,0.09999663544128728,376.50548239808734,0.877437666631987,0.5042993784364651,331.6292470091047,-0.06224957577334393,-0.943191041701479,-0.6822439598677064,0.042366739742412014,-0.20820103913012936,0.6461212092078144,0.943191041701479,0.8625090969193306,331.6292470091047
0.1504159692421033,4.2767498581196985,0.22714106731614372,3.323637760178553,0.9842886636524246,0.035822107645813055,404.2452868700299,0.8735404930733973,0.5122543613303112,372.7204773588412,0.9561693538583598,0.059831998325465194,341.8594547568814,0.7549460717659321,0.7130841066815048,385.6276373475645,-0.11666958648963907,-0.46913145135870365,-0.4224576979347281,-0.20524680049957436,-0.13564702778976218,-0.18430442719648796,0.46913145135870365,0.8922361455875285,341.8594547568814
0.22635288488249228,0.19126116067525514,0.4425276867281517,4.744784949330555,0.4195776542977835,0.217729178304674,306.18313065004793,0.9456012903063947,0.33597287976384604,329.44951868097587,0.1269978215365366,0.2670251915569079,295.7538497706839,0.2372796257218459,1.2580346309344148,269.3885652948957,0.1578919101570334,-0.10167051097206836,-0.3190834211025693,-0.42255025381829137,0.09292807673430416,-0.07464528278575899,0.42255025381829137,0.4323640979656402,269.3885652948957
0.08153783511929596,4.592539967035509,0.7909406746975889,1.2439151460639266,0.9843802369826906,0.035717560729125165,407.1502087944859,0.7895803205513888,0.6607742340264162,384.1528691902603,0.882578072996176,0.09793077089473627,413.42683690555947,0.8814887858328984,0.4958949051867616,381.84242768063444,-0.08771925386683413,-0.6761923262707823,-0.49941918726711776,-0.01938757428746519,-0.36257018777040173,0.20396554370366507,0.6761923262707823,0.8845068540907884,381.84242768063444
0.6945513095746451,1.7474432293611337,0.5336251001627591,4.961644490153309,0.4391918032833929,0.2140187128893847,253.2351258929335,0.501220606314003,1.0173354404489168,283.90362262312055,0.5428951408974823,0.19322018364342305,246.54062085611793,0.15178430665606646,1.3266705062496769,287.74797324234896,0.0625540340282766,-0.9062469974954868,-0.2494251166400204,-0.33397435975742445,-0.06394454761950805,0.19881981829338677,0.9062469974954868,0.40877296428773613,246.54062085611793
0.0483025282595826,2.8012155189204013,0.15112685465651263,4.631057840204082,0.9823864640369234,0.0379286903251915,395.85907044863256,0.9212206547481605,0.40431151095672613,439.9033189549446,0.9698628714525703,0.04961300206711263,369.39817209706814,0.8424433294203897,0.5717791570396269,384.01841260796664,-0.31827874859514244,-0.2862189728011769,-0.6656959940152353,-0.47176445537792916,0.04951894848376141,0.02902362300087955,0.6656959940152353,0.9289783299145111,369.39817209706814
0.4641938582041775,0.4540265720451046,0.5622756117390867,2.6157416213520035,0.4169767209369678,0.21821646665060168,266.97690829915587,0.983083039285177,0.18735750440783067,291.83219896587104,0.015198248848486529,0.2836083267911925,299.49804539956295,0.20079086357725406,1.2877754533121584,312.5743484083987,-0.04991065626754276,-0.16878842159090623,-0.34811684035223267,-0.3390881033287103,0.21358378412170914,-0.0356034937002231,0.34811684035223267,0.4040122181619714,266.97690829915587
0.7619695968860735,1.823735891706051,0.8867101994316094,3.2410555599659725,0.5590325364342732,0.18977886496322693,316.1284274818278,0.4582674450510076,1.0602356181326478,274.2960226031162,0.7541608946124221,0.14170006680496106,282.1857828723048,0.10539924212554985,1.3624624866746975,264.7168054992785,-0.16281677422999266,-0.3965281419743688,-0.22843250838876727,-0.18542641089392334,-0.019751007013555647,-0.010355601921539469,0.3965281419743688,0.4692150295558132,264.7168054992785
0.9634214985246968,1.3157493580167139,0.19761238421271682,4.253121264351533,0.8089719688703434,0.12490882451818487,313.99032178706625,0.978042286419164,0.21345359837955702,303.0691799421677,0.26788417342636683,0.24453130706599,309.5396511397138,0.22026745548726367,1.2719872356415896,279.4877631651073,-0.0019476714331289047,-0.2641422984520014,-0.24710000700264123,-0.8513684091823861,0.00654737824235155,0.11953793279752016,0.8513684091823861,0.5687914710507844,279.4877631651073
0.6087148458076954,0.09129097803526431,0.9533174694168036,4.086212904595036,0.466826524309888,0.20867904453248268,274.90878552137815,0.9460491890580064,0.33458688302850115,301.4826881031208,0.12931265910309853,0.26667093686368304,216.4170545002181,0.29073598928699285,1.213148273197845,262.48807282461183,0.22782469151904003,-0.17186115198617918,-0.2101266195033225,-0.4273255416047588,0.10662695498106867,-0.011164439304158924,0.4273255416047588,0.4582310904394965,216.4170545002181
0.44129253910596994,3.370294810528874,0.11462227890622646,3.7764184471166704,0.920732731893209,0.08046212849920235,354.1710869488826,0.782922677915554,0.6711462227435312,417.0622841161633,0.9397914483383324,0.07012512714403232,373.90323828026413,0.6878052153513381,0.8048644480713377,387.8010094856527,-0.15035689649631856,-0.8626575258218381,0.12191968173639346,-0.20607898725928675,-0.015677023332785478,-0.23534833504498778,0.8626575258218381,0.8328130183746084,354.1710869488826
0.14606594560338074,0.2702403038823159,0.6687878147306473,1.9340285250593123,0.9358633141301675,0.07237654190701959,400.6683070912965,0.9956280154062729,0.09524654568638506,426.43985418213316,0.835020475745895,0.11608058685005873,368.7583884186367,0.7107515126688477,0.7747212541399663,369.5497538607501,0.10006699177543155,-0.18862563460663045,-0.7831284129581433,-0.33930352995494006,-0.3463968594465985,0.06773209616527741,0.7831284129581433,0.8693158294877958,368.7583884186367
0.5764094486627289,0.35258584480018396,0.34783745107187736,3.6954195146226927,0.3654633259913993,0.22765276815723645,269.8538886714333,0.9207399930184522,0.40554306181559796,310.8484499836344,0.12010486268714649,0.26807729359277577,271.4406677361966,0.31703254757509924,1.1904466200452275,319.1422134772805,-0.14957327584926797,-0.09135332464199794,-0.3373344340047143,-0.5381340331596971,0.11827280890126468,0.055258383836835324,0.5381340331596971,0.4308351823180243,269.8538886714333
0.2688100357731867,2.183807802277305,0.5232824852654175,3.6369351403136436,0.9452652993934386,0.06686147375014179,503.6597327811739,0.599233342471844,0.9119178439382958,332.43346712356663,0.8831253005292529,0.0977023084644026,465.7660830194717,0.5454661043229718,0.971165084479615,428.61334436232994,-0.4919443348582783,-0.9595156202226838,-0.5355364913343001,0.49600898863371834,-0.07734057459716534,0.5426953142506181,0.9595156202226838,0.7432725116793768,332.43346712356663
0.2511257353112014,3.2796623241813263,0.5826396446786125,1.862912217475559,0.9414960547667856,0.06912531900051377,302.25345456631857,0.6391441877423627,0.8653200665455334,404.63659641994485,0.8547811986840053,0.10890705026527837,330.80669691547774,0.7626521120314185,0.7017826197861224,339.9279233385928,-0.3537232128163953,-0.8719668520122353,-0.6992609191826185,0.1973222818332084,-0.1291054292267106,0.5620000449863787,0.8719668520122353,0.799518388306143,302.25345456631857
0.2947975575887642,4.388103220255449,0.8082727147467201,0.2863523262104558,0.9576723284564934,0.05879721569356751,326.0745146567306,0.6326879965191546,0.8730266136585509,332.09313292572125,0.9314363313690883,0.07483273104350603,429.5908533708268,0.9864252445614378,0.1678324481677445,273.02383521279626,-0.19056651221058568,-0.21462197267740163,-0.6660021139218303,-0.05141562766963554,-0.44200734872071423,0.01785593868301868,0.6660021139218303,0.8770554752265436,273.02383521279626
0.6754940033789698,2.2863870408177855,0.9283562257760665,0.7111519894569045,0.5838678056980904,0.18435725363979705,282.29003404602327,0.4486941894986102,1.0695625979836205,295.7690252365404,0.7605807744954957,0.13983763886407832,275.1174803763334,0.12478636246945496,1.3476184887878546,279.3117041438635,-0.0957140538034325,-0.39208690782487554,-0.15550973118423447,-0.2065791586295473,0.015404345880525114,0.017682331931681373,0.39208690782487554,0.4794822830404128,275.1174803763334
0.8711620307516887,0.2355025696278261,0.07604922407045357,2.7277818039874826,0.40255873450799495,0.22089820134862914,300.49099576831,0.911084866367967,0.42953421661832175,308.151754130068,0.10442848099081614,0.27045480919198883,324.033714337109,0.31860302604880897,1.1890771208196877,293.2934863335324,-0.13675997233625403,-0.14420339623818657,-0.288949567394474,-0.5477713760282114,0.19060645296895554,-0.031931369257454864,0.5477713760282114,0.4341687769788968,293.2934863335324
0.3138710294209085,1.4002263510678956,0.3287365209033239,2.2277956176878915,0.9691317686471373,0.050211181979167296,437.68248471930195,0.9915065822113152,0.13275508536399927,504.74349227168096,0.9728695859000465,0.047073098173093526,432.6489461848985,0.8513441240441493,0.5553937174719898,471.1074661899151,-0.16751333194251433,-0.6478938957538797,-0.7082203015064397,-0.16017920064933988,-0.15928119731326262,0.330469612681101,0.7082203015064397,0.946213015200662,432.6489461848985
0.5172906566546315,3.547954254235164,0.6957245576931282,4.686558943788103,0.5861138620139352,0.18385905014442946,279.44076411130607,0.4337113125477636,1.0839989601174838,285.5038176844531,0.7355658626436905,0.14696141727874218,250.08095885288083,0.11789135219987368,1.3529164035854768,281.9958004417758,-0.16411429830652607,-0.4133624137618039,-0.15404791093757572,-0.19119199114351543,-0.011571753358664968,0.03443787087160712,0.4133624137618039,0.46832059735131576,250.08095885288083
0.7132343040697825,1.0627601404124623,0.15916307010615793,1.165128531821572,0.36017991135773597,0.22859856898033484,264.96292021380145,0.8974494220719085,0.4612952457905235,266.2787630670043,0.12214334289791018,0.2677665820613416,337.6890747534678,0.29923588696098224,1.205857111873917,260.9423960853799,-0.08209119752968018,-0.217662848198964,-0.3678486976681961,-0.42430904190603186,0.1812679794888996,-0.0039011232423930165,0.42430904190603186,0.4197521408221342,260.9423960853799
0.921628154606572,2.714374186143505,0.3419794620631024,2.3865566544908674,0.4502227802757641,0.2119034082335085,264.62291413094727,0.34255693445953894,1.1679896573551796,210.36003976752107,0.5574138274434854,0.19012686723225974,256.075164183649,0.2118492461733381,1.2788351661231687,264.4504339792438,-0.058594909097356374,-0.7700272924455509,-0.20024448259674538,-0.4079233565207508,-0.03591470177781439,0.2241454489593501,0.7700272924455509,0.39051069708803166,210.36003976752107
0.3353396614926258,4.902251875729136,0.6356712466567574,3.8538380987703484,0.5142923699647379,0.19917371986065335,256.77386745605276,0.49254251405776783,1.0261474124815182,264.43919843713513,0.6543370432617857,0.16802387327875065,285.5943278227634,0.21743542443037522,1.2742951054125708,272.4717893030002,-0.10713932981248757,-0.9168666012275218,-0.17573904212021468,-0.08189653841070808,-0.021942332517379905,0.141644836460687,0.9168666012275218,0.4696518379286667,256.77386745605276
0.8833520213641675,2.2062670859082765,0.913075015210297,4.578129533704097,0.5697592555395969,0.18745642908100918,291.6386759048591,0.457504882863361,1.060981568572786,250.04839782236692,0.7257402015737673,0.14966686018107866,306.8372847255378,0.11186319350676888,1.3575313162551754,254.64680625163103,-0.0666687564728464,-0.4521173302933606,-0.14813218685261814,-0.13732641704889764,-0.022301647962565296,0.010350819541898886,0.4521173302933606,0.4662168833708735,250.04839782236692
0.49600505116199467,3.997257045041536,0.4073998805928773,3.025370770186434,0.5794094819948652,0.18534219853576084,314.9173839502619,0.6019229012169811,0.9088527368523027,325.6168086470079,0.6870842123379222,0.15986681005543396,308.25438810179554,0.21655523601323612,1.2750115348415096,349.5847434445855,0.10250839955537071,-0.926305739271333,-0.22785409355157663,-0.23599419352957693,-0.05160888963603932,0.165949226806117,0.926305739271333,0.5212429578907511,308.25438810179554
0.47960698894642284,1.9320330584965495,0.8567867469854858,0.5000545114229288,0.7495598690996303,0.1430199206099895,245.7484380767947,0.722769483345908,0.7584560846295233,319.09826639476603,0.776545084136676,0.13509507856741854,328.5931226939245,0.985511313236737,0.17339015477479383,249.41960876138822,-0.4922156074487946,-0.16677091185605758,-0.8368356588010265,-0.3154954235535499,0.21985115243798942,0.1388301667319725,0.8368356588010265,0.8085964374547379,245.7484380767947
0.6864828106782743,3.924476387907166,0.17276384910862042,2.0012861132637303,0.8926482006529333,0.09363737614687669,276.7096828496624,0.7871814758218025,0.6645300679107464,320.1572514295573,0.9352036642080304,0.072747788459919,274.36975181896275,0.6873712446143077,0.8054236603582863,293.80367069225764,-0.0836772369307055,-0.9820614105030423,0.1236925026380364,0.054423669295598685,-0.4547117171789157,-0.11965341840663583,0.9820614105030423,0.8256011463242684,274.36975181896275
0.3817830528718171,2.548925293933794,0.6028317415690069,0.9773424509469583,0.7500247970133364,0.1428871047503439,194.6030718739813,0.5699258966956537,0.944673143636136,203.9493833271951,0.5809307926182965,0.18500669585963808,223.5546090075101,0.2345820263813737,1.2602573839266975,210.80815844451834,-0.36675445837762904,-0.7823016666806184,-0.778850481697594,0.048084271082251225,0.05627453753194481,0.5349152732384858,0.7823016666806184,0.5338658781771651,194.6030718739813
0.09973233811258013,3.473501923576063,0.10133421798019575,0.18394027877749833,0.6319472917536266,0.1733802322816028,233.71025579766447,0.23217326778971614,1.2622388315578164,278.63199882498776,0.590543195284738,0.18287259096190173,258.2578329447902,0.9380014985348201,0.35867451428060404,241.7988275389705,0.19746478869640338,-0.37268014944775785,-0.4939362888851606,-0.22903442073819363,-0.511839826607585,-0.029638510128737104,0.511839826607585,0.5981663133407252,233.71025579766447
0.8386206079513686,2.88331144579056,0.37405359744439626,3.9317144206781407,0.4120269708351908,0.21914081581721784,258.70295288738777,0.4938349702270275,1.0248398191038601,263.9470356361275,0.5297659599896236,0.195975419932826,247.74649726347832,0.1740641478175845,1.309130923963406,281.9296797218742,0.0926678035027796,-0.8983472609513081,-0.2825377413721146,-0.36630584762412527,0.0035858298248110263,0.20203207957808336,0.8983472609513081,0.40242301221735655,247.74649726347832
0.4122944990240567,1.2398091541903196,0.7610106379890673,2.9176886831369986,0.6942034450001396,0.1580377601385618,315.12550381313287,0.9749722702381022,0.22788757715231583,365.9557931494584,0.6689384700500485,0.16443676735652005,354.3190606210907,0.09375755772416361,1.371298880529957,333.2515754247194,0.5541819165302826,-0.7007687475459938,-0.6727856102516335,-0.8887680930485801,-0.3490378198782283,0.4495442256864221,0.8887680930485801,0.6079679357531136,315.12550381313287
0.033917430107763914,3.8389779144117147,0.9368051337545036,3.490975568307216,0.9879565989858548,0.0313631117370441,339.7402281854832,0.6144040820811412,0.8944913319764191,364.20026250320956,0.9151308378776514,0.08325676438790318,367.09108739880793,0.6004611437193271,0.9105198824149122,357.24181562238795,-0.4714684104213229,-0.6891521929173493,-0.38390109107392756,0.2523406301405315,-0.29228802631018846,0.24602495754729473,0.6891521929173493,0.7794881656659937,339.7402281854832
0.9924949313731549,1.6359285049574106,0.9970609229017442,2.5339861954661163,0.5541789729634181,0.1908204191988185,309.5310808201908,0.5076786804686694,1.0107278766835186,329.30313181703923,0.7403016995037995,0.14563948191691417,274.27650870181134,0.0940090060827552,1.3711086252749025,270.0431043346832,-0.11963426151463144,-0.39638520877023414,-0.15613596082305434,-0.19756321622332626,0.03135003421267845,0.035508879709957385,0.39638520877023414,0.4740420897546605,270.0431043346832
0.12784572947468037,2.4154237695347436,0.7255941736635639,3.9723752679771285,0.9797690788660025,0.040649237183731354,350.97896662853805,0.6261590018712602,0.8807514896148553,362.19602194891564,0.9052124942879926,0.08798732595680023,388.58700864352295,0.5964365913448573,0.9150942224644557,337.3859002375557,-0.4774040410107363,-0.8707658128326677,-0.5136086480152025,0.4234374439435281,-0.14452526169078803,0.4076387805153194,0.8707658128326677,0.7768942915925281,337.3859002375557
0.9889270620855511,2.1225239422560573,0.013592968548487044,0.642357971335814,0.9764715619958322,0.04383702971222398,240.52722497228905,0.9456902937131524,0.3356979194545217,323.2687397435535,0.9844060116857966,0.03568807918006462,209.0717024520886,0.9839813537361758,0.18231517897902574,196.32317621575564,-0.22704241489032356,-0.6976483693785307,0.4507450683840573,-0.10325793980467254,0.08582806564790633,-0.7225077706078413,0.7225077706078413,0.9726373052827393,196.32317621575564
0.787772196003164,2.321063791381238,0.2301647169502955,3.51378347936559,0.6619486271797856,0.16616361176590683,315.3718408618163,0.9209453454879167,0.4050173661725636,259.9314488195938,0.6184774845635302,0.1765243650272496,293.42185098085764,0.1463327913501249,1.3309269596194588,263.44873791320344,0.7240576126260235,-0.8512413411458113,-0.2960869157240024,-0.8297207375513694,-0.2786393874347708,0.11213033325185308,0.8512413411458113,0.5869260621453394,259.9314488195938
0.5958285448391564,4.7357615846353305,0.9657603739901943,1.4805145974291074,0.5859357992616059,0.18389859595795813,281.36184024814577,0.48087012550679975,1.0378818890681532,302.18626247149217,0.732168802042988,0.14790237690158653,290.7535233317976,0.1370208021177265,1.3381662927674698,306.9441407090222,-0.1127185985400104,-0.4168294092970754,-0.12457293780989416,-0.15179631359509801,-0.12137309145315871,0.10716892476856986,0.4168294092970754,0.48399888223228005,281.36184024814577
